N,epsilon,transition_prob,discount_factor,global_phase_size,aggregate_phase_size,algorithm,time,iterations,total_updates,error,num_mega_states,t_sa_final,theoretical_bound,speedup_updates
50,0.005,0.5,0.95,2,10,value_iteration,2.123259676154703,94,235000,0.0,,,0.19999999999999982,1.367949240351592
50,0.005,0.5,0.95,2,10,mega_state_agg,2.2909969678148627,313,171790,0.19951628268698585,287,260,0.19999999999999982,1.367949240351592
50,0.005,0.5,0.95,5,20,value_iteration,2.162771441973746,94,235000,0.0,,,0.19999999999999982,1.335986355884025
50,0.005,0.5,0.95,5,20,mega_state_agg,2.116189037915319,276,175900,0.18663818934303578,300,220,0.19999999999999982,1.335986355884025
50,0.005,0.6,0.8,2,5,value_iteration,0.8731272979639471,38,95000,0.0,,,0.05000000000000001,2.8731286859216696
50,0.005,0.6,0.8,2,5,mega_state_agg,0.3127256049774587,43,33065,0.040157818115456934,40,30,0.05000000000000001,2.8731286859216696
50,0.005,0.6,0.8,2,10,value_iteration,0.8982176179997623,38,95000,0.0,,,0.05000000000000001,2.825698988697204
50,0.005,0.6,0.8,2,10,mega_state_agg,0.33623659471049905,73,33620,0.04857971594373822,38,60,0.05000000000000001,2.825698988697204
50,0.005,0.5,0.99,2,5,value_iteration,2.937065588776022,117,292500,0.0,,,0.9999999999999991,1.023890784982935
50,0.005,0.5,0.99,2,5,mega_state_agg,4.013081771787256,302,285675,0.917925862058155,527,215,0.9999999999999991,1.023890784982935
50,0.005,0.6,0.8,5,20,value_iteration,0.9360240008682013,38,95000,0.0,,,0.05000000000000001,2.8528528528528527
50,0.005,0.6,0.8,5,20,mega_state_agg,0.33227176778018475,53,33300,0.03921694225928185,30,40,0.05000000000000001,2.8528528528528527
50,0.005,0.6,0.85,2,5,value_iteration,1.3203743142075837,51,127500,0.0,,,0.06666666666666665,2.7633289986996097
50,0.005,0.6,0.85,2,5,mega_state_agg,0.5216678851284087,58,46140,0.06655797576814138,64,40,0.06666666666666665,2.7633289986996097
50,0.005,0.6,0.85,2,10,value_iteration,1.2001910549588501,51,127500,0.0,,,0.06666666666666665,2.8466175485599465
50,0.005,0.6,0.85,2,10,mega_state_agg,0.48860676819458604,97,44790,0.060349439474150834,61,80,0.06666666666666665,2.8466175485599465
50,0.005,0.5,0.99,2,10,value_iteration,2.877956094685942,117,292500,0.0,,,0.9999999999999991,0.969859743360191
50,0.005,0.5,0.99,2,10,mega_state_agg,4.970458753872663,449,301590,0.9948605497310865,530,373,0.9999999999999991,0.969859743360191
50,0.005,0.6,0.85,5,20,value_iteration,1.3978047552518547,51,127500,0.0,,,0.06666666666666665,3.0415076335877864
50,0.005,0.6,0.85,5,20,mega_state_agg,0.4158362098969519,76,41920,0.06439307693927887,56,60,0.06666666666666665,3.0415076335877864
50,0.005,0.5,0.99,5,20,value_iteration,2.7760464646853507,117,292500,0.0,,,0.9999999999999991,0.9750390015600624
50,0.005,0.5,0.99,5,20,mega_state_agg,4.476055209059268,394,299988,0.9965880281145729,532,314,0.9999999999999991,0.9750390015600624
50,0.005,0.6,0.9,2,5,value_iteration,1.8544176323339343,72,180000,0.0,,,0.10000000000000002,2.2715800100959114
50,0.005,0.6,0.9,2,5,mega_state_agg,0.8478617910295725,100,79240,0.09521265516720412,125,70,0.10000000000000002,2.2715800100959114
50,0.005,0.6,0.9,2,10,value_iteration,1.8089076769538224,72,180000,0.0,,,0.10000000000000002,2.6212319790301444
50,0.005,0.6,0.9,2,10,mega_state_agg,0.7665139408782125,145,68670,0.09854558532658331,108,120,0.10000000000000002,2.6212319790301444
50,0.005,0.6,0.9,5,20,value_iteration,1.6900687208399177,72,180000,0.0,,,0.10000000000000002,2.4456521739130435
50,0.005,0.6,0.9,5,20,mega_state_agg,0.797620109282434,127,73600,0.09067550169062422,116,100,0.10000000000000002,2.4456521739130435
50,0.005,0.6,0.95,2,5,value_iteration,2.278499513864517,84,210000,0.0,,,0.19999999999999982,1.3492068591106798
50,0.005,0.6,0.95,2,5,mega_state_agg,1.8602329706773162,186,155647,0.1991834607259726,311,132,0.19999999999999982,1.3492068591106798
50,0.005,0.6,0.95,2,10,value_iteration,2.088990591932088,84,210000,0.0,,,0.19999999999999982,1.3804890875624507
50,0.005,0.6,0.95,2,10,mega_state_agg,1.871985450387001,278,152120,0.19664970448010877,293,230,0.19999999999999982,1.3804890875624507
50,0.005,0.6,0.95,5,20,value_iteration,2.0055566797964275,84,210000,0.0,,,0.19999999999999982,1.3887051977251685
50,0.005,0.6,0.95,5,20,mega_state_agg,1.685379171743989,230,151220,0.19474897157953563,289,180,0.19999999999999982,1.3887051977251685
50,0.005,0.7,0.8,2,5,value_iteration,0.9021672988310456,40,100000,0.0,,,0.05000000000000001,2.812543945999156
50,0.005,0.7,0.8,2,5,mega_state_agg,0.33456513192504644,44,35555,0.04654011527794033,39,30,0.05000000000000001,2.812543945999156
50,0.005,0.6,0.99,2,5,value_iteration,2.366391181014478,97,242500,0.0,,,0.9999999999999991,1.1802898889310711
50,0.005,0.6,0.99,2,5,mega_state_agg,2.56154167605564,228,205458,0.9935686902575327,479,162,0.9999999999999991,1.1802898889310711
50,0.005,0.7,0.8,2,10,value_iteration,0.8990367911756039,40,100000,0.0,,,0.05000000000000001,2.5595085743537243
50,0.005,0.7,0.8,2,10,mega_state_agg,0.41634852113202214,85,39070,0.04852859643190932,46,70,0.05000000000000001,2.5595085743537243
50,0.005,0.7,0.8,5,20,value_iteration,0.9059387007728219,40,100000,0.0,,,0.05000000000000001,2.6123301985370952
50,0.005,0.7,0.8,5,20,mega_state_agg,0.3675732761621475,55,38280,0.04159770383780437,29,40,0.05000000000000001,2.6123301985370952
50,0.005,0.6,0.99,2,10,value_iteration,2.351031059399247,97,242500,0.0,,,0.9999999999999991,1.2178708102733053
50,0.005,0.6,0.99,2,10,mega_state_agg,2.879147366154939,332,199118,0.9892158211076634,468,276,0.9999999999999991,1.2178708102733053
50,0.005,0.7,0.85,2,5,value_iteration,1.3266668389551342,53,132500,0.0,,,0.06666666666666665,2.706567255642937
50,0.005,0.7,0.85,2,5,mega_state_agg,0.4871432390064001,64,48955,0.05896511861879983,66,45,0.06666666666666665,2.706567255642937
50,0.005,0.7,0.85,2,10,value_iteration,1.2404372999444604,53,132500,0.0,,,0.06666666666666665,2.507095553453169
50,0.005,0.7,0.85,2,10,mega_state_agg,0.5273113301955163,110,52850,0.06186290986051812,65,90,0.06666666666666665,2.507095553453169
50,0.005,0.6,0.99,5,20,value_iteration,2.449022376909852,97,242500,0.0,,,0.9999999999999991,1.2093556752443646
50,0.005,0.6,0.99,5,20,mega_state_agg,2.7323979400098324,282,200520,0.9897294509533126,470,222,0.9999999999999991,1.2093556752443646
50,0.005,0.7,0.85,5,20,value_iteration,1.1803436852060258,53,132500,0.0,,,0.06666666666666665,2.550038491147036
50,0.005,0.7,0.85,5,20,mega_state_agg,0.5124699035659432,80,51960,0.05261960462028359,57,60,0.06666666666666665,2.550038491147036
50,0.005,0.7,0.9,2,5,value_iteration,1.5512238121591508,66,165000,0.0,,,0.10000000000000002,2.0837279787838607
50,0.005,0.7,0.9,2,5,mega_state_agg,0.7754808068275452,100,79185,0.09954140775261067,126,70,0.10000000000000002,2.0837279787838607
50,0.005,0.7,0.9,2,10,value_iteration,1.6029296480119228,66,165000,0.0,,,0.10000000000000002,2.137582588418189
50,0.005,0.7,0.9,2,10,mega_state_agg,0.9108086191117764,158,77190,0.09711875150952665,120,130,0.10000000000000002,2.137582588418189
50,0.005,0.7,0.9,5,20,value_iteration,1.6888111387379467,66,165000,0.0,,,0.10000000000000002,2.1681997371879107
50,0.005,0.7,0.9,5,20,mega_state_agg,0.8662629169411957,128,76100,0.08726452966181775,119,100,0.10000000000000002,2.1681997371879107
50,0.005,0.7,0.95,2,5,value_iteration,1.7517066900618374,75,187500,0.0,,,0.19999999999999982,1.387552727003626
50,0.005,0.7,0.95,2,5,mega_state_agg,1.6018255781382322,163,135130,0.18935189841785416,293,115,0.19999999999999982,1.387552727003626
50,0.005,0.7,0.95,2,10,value_iteration,1.8186674728058279,75,187500,0.0,,,0.19999999999999982,1.3137612107623318
50,0.005,0.7,0.95,2,10,mega_state_agg,1.9222971387207508,266,142720,0.19083584922121943,285,220,0.19999999999999982,1.3137612107623318
50,0.005,0.7,0.95,5,20,value_iteration,1.7994319871068,75,187500,0.0,,,0.19999999999999982,1.4228259219911974
50,0.005,0.7,0.95,5,20,mega_state_agg,1.637818185146898,205,131780,0.19211707912848297,250,160,0.19999999999999982,1.4228259219911974
50,0.005,0.7,0.99,2,5,value_iteration,2.029609730001539,83,207500,0.0,,,0.9999999999999991,1.3325626946665383
50,0.005,0.7,0.99,2,5,mega_state_agg,1.7711541368626058,183,155715,0.8411921757216234,409,130,0.9999999999999991,1.3325626946665383
50,0.005,0.92,0.8,2,5,value_iteration,1.0655460357666016,42,105000,0.0,,,0.05000000000000001,2.1629416005767843
50,0.005,0.92,0.8,2,5,mega_state_agg,0.5292840860784054,64,48545,0.043809614029563626,45,45,0.05000000000000001,2.1629416005767843
50,0.005,0.92,0.8,2,10,value_iteration,1.1038366197608411,42,105000,0.0,,,0.05000000000000001,2.1237864077669903
50,0.005,0.92,0.8,2,10,mega_state_agg,0.5024584839120507,109,49440,0.04577197242481024,40,90,0.05000000000000001,2.1237864077669903
50,0.005,0.7,0.99,2,10,value_iteration,2.027215288951993,83,207500,0.0,,,0.9999999999999991,1.0045507358636716
50,0.005,0.7,0.99,2,10,mega_state_agg,3.0256649227812886,349,206560,0.8742795882959058,410,290,0.9999999999999991,1.0045507358636716
50,0.005,0.92,0.8,5,20,value_iteration,1.0027415840886533,42,105000,0.0,,,0.05000000000000001,2.1463614063777596
50,0.005,0.92,0.8,5,20,mega_state_agg,0.5181319611147046,79,48920,0.04881972163301018,39,60,0.05000000000000001,2.1463614063777596
50,0.005,0.92,0.85,2,5,value_iteration,1.297256413847208,54,135000,0.0,,,0.06666666666666665,2.09140201394268
50,0.005,0.92,0.85,2,5,mega_state_agg,0.6929465061984956,85,64550,0.06618837561834123,71,60,0.06666666666666665,2.09140201394268
50,0.005,0.7,0.99,5,20,value_iteration,2.05081485863775,83,207500,0.0,,,0.9999999999999991,1.0929105656799747
50,0.005,0.7,0.99,5,20,mega_state_agg,2.613036773633212,278,189860,0.9206506985049501,413,220,0.9999999999999991,1.0929105656799747
50,0.005,0.92,0.85,2,10,value_iteration,1.309469134081155,54,135000,0.0,,,0.06666666666666665,1.9562382263440081
50,0.005,0.92,0.85,2,10,mega_state_agg,0.6689327829517424,146,69010,0.057796604698233445,68,120,0.06666666666666665,1.9562382263440081
50,0.005,0.92,0.85,5,20,value_iteration,1.3434379128739238,54,135000,0.0,,,0.06666666666666665,1.954255935147655
50,0.005,0.92,0.85,5,20,mega_state_agg,0.7330578551627696,126,69080,0.06326292380297804,73,100,0.06666666666666665,1.954255935147655
50,0.005,0.92,0.9,2,5,value_iteration,1.2943678610026836,56,140000,0.0,,,0.10000000000000002,1.400070003500175
50,0.005,0.92,0.9,2,5,mega_state_agg,1.0606452813372016,128,99995,0.09453040141025859,112,90,0.10000000000000002,1.400070003500175
50,0.005,0.92,0.9,2,10,value_iteration,1.3641907540149987,56,140000,0.0,,,0.10000000000000002,1.3333333333333333
50,0.005,0.92,0.9,2,10,mega_state_agg,1.1990807079710066,218,105000,0.0952487513482616,114,180,0.10000000000000002,1.3333333333333333
50,0.005,0.92,0.9,5,20,value_iteration,1.421722502913326,56,140000,0.0,,,0.10000000000000002,1.3565891472868217
50,0.005,0.92,0.9,5,20,mega_state_agg,1.0185504420660436,178,103200,0.09841035190423497,112,140,0.10000000000000002,1.3565891472868217
50,0.005,0.92,0.95,2,5,value_iteration,1.5264423890039325,59,147500,0.0,,,0.19999999999999982,1.0863160995728385
50,0.005,0.92,0.95,2,5,mega_state_agg,1.5049874875694513,170,135780,0.15675072667660572,187,120,0.19999999999999982,1.0863160995728385
50,0.005,0.92,0.95,2,10,value_iteration,1.4118838999420404,59,147500,0.0,,,0.19999999999999982,1.009789826795372
50,0.005,0.92,0.95,2,10,mega_state_agg,1.7503281719982624,290,146070,0.15634578788870357,183,240,0.19999999999999982,1.009789826795372
50,0.005,0.92,0.95,5,20,value_iteration,1.4281170899048448,59,147500,0.0,,,0.19999999999999982,1.0303733094892142
50,0.005,0.92,0.95,5,20,mega_state_agg,1.646025997120887,241,143152,0.1965389317946702,192,191,0.19999999999999982,1.0303733094892142
50,0.005,0.92,0.99,2,5,value_iteration,1.43956335214898,61,152500,0.0,,,0.9999999999999991,1.067217187445327
50,0.005,0.92,0.99,2,5,mega_state_agg,1.6542004980146885,177,142895,0.6736837383726453,229,125,0.9999999999999991,1.067217187445327
50,0.005,0.95,0.8,2,5,value_iteration,1.0514964521862566,43,107500,0.0,,,0.05000000000000001,2.1117768392102936
50,0.005,0.95,0.8,2,5,mega_state_agg,0.4853162979707122,65,50905,0.039902097192459074,39,45,0.05000000000000001,2.1117768392102936
50,0.005,0.92,0.99,2,10,value_iteration,1.587245597038418,61,152500,0.0,,,0.9999999999999991,0.99640640313623
50,0.005,0.92,0.99,2,10,mega_state_agg,1.9862063806504011,301,153050,0.8506351467523245,225,250,0.9999999999999991,0.99640640313623
50,0.005,0.95,0.8,2,10,value_iteration,1.0358001040294766,43,107500,0.0,,,0.05000000000000001,2.073288331726133
50,0.005,0.95,0.8,2,10,mega_state_agg,0.4741984526626766,110,51850,0.04094337918307467,40,90,0.05000000000000001,2.073288331726133
50,0.005,0.95,0.8,5,20,value_iteration,1.041485853958875,43,107500,0.0,,,0.05000000000000001,2.0955165692007798
50,0.005,0.95,0.8,5,20,mega_state_agg,0.48998528299853206,80,51300,0.040415270695666194,33,60,0.05000000000000001,2.0955165692007798
50,0.005,0.92,0.99,5,20,value_iteration,1.5323850600980222,61,152500,0.0,,,0.9999999999999991,1.0022344900105153
50,0.005,0.92,0.99,5,20,mega_state_agg,1.939108637161553,252,152160,0.5218676965656783,237,200,0.9999999999999991,1.0022344900105153
50,0.005,0.95,0.85,2,5,value_iteration,1.344888370949775,53,132500,0.0,,,0.06666666666666665,1.9844241425790026
50,0.005,0.95,0.85,2,5,mega_state_agg,0.6558078052476048,86,66770,0.06473992272362139,59,60,0.06666666666666665,1.9844241425790026
50,0.005,0.95,0.85,2,10,value_iteration,1.2449528346769512,53,132500,0.0,,,0.06666666666666665,1.9368796503384058
50,0.005,0.95,0.85,2,10,mega_state_agg,0.649705093819648,147,68409,0.06622426757085798,59,121,0.06666666666666665,1.9368796503384058
50,0.005,0.95,0.85,5,20,value_iteration,1.2967903641983867,53,132500,0.0,,,0.06666666666666665,1.870412196499153
50,0.005,0.95,0.85,5,20,mega_state_agg,0.7455971799790859,127,70840,0.05670843615622534,56,100,0.06666666666666665,1.870412196499153
50,0.005,0.95,0.9,2,5,value_iteration,1.2796490201726556,55,137500,0.0,,,0.10000000000000002,1.3394379231406166
50,0.005,0.95,0.9,2,5,mega_state_agg,1.0286674657836556,134,102655,0.093277141673898,116,95,0.10000000000000002,1.3394379231406166
50,0.005,0.95,0.9,5,20,value_iteration,1.2782653952017426,55,137500,0.0,,,0.10000000000000002,1.3733519776268477
50,0.005,0.95,0.9,5,20,mega_state_agg,1.0426949108950794,177,100120,0.09815609543106874,102,140,0.10000000000000002,1.3733519776268477
50,0.005,0.95,0.9,2,10,value_iteration,1.3262267601676285,55,137500,0.0,,,0.10000000000000002,1.3244076285879407
50,0.005,0.95,0.9,2,10,mega_state_agg,1.1860044468194246,218,103820,0.08938565731740056,96,180,0.10000000000000002,1.3244076285879407
50,0.005,0.95,0.95,2,5,value_iteration,1.370038179680705,57,142500,0.0,,,0.19999999999999982,1.0623625451970031
50,0.005,0.95,0.95,2,5,mega_state_agg,1.4230552460066974,170,134135,0.1580871473784633,171,120,0.19999999999999982,1.0623625451970031
50,0.005,0.95,0.95,2,10,value_iteration,1.3579908921383321,57,142500,0.0,,,0.19999999999999982,0.9935852740203598
50,0.005,0.95,0.95,2,10,mega_state_agg,1.7222107080742717,290,143420,0.1132248682189747,165,240,0.19999999999999982,0.9935852740203598
50,0.005,0.95,0.95,5,20,value_iteration,1.2705001318827271,57,142500,0.0,,,0.19999999999999982,1.0272491349480968
50,0.005,0.95,0.95,5,20,mega_state_agg,1.5567668350413442,230,138720,0.13463551824127507,150,180,0.19999999999999982,1.0272491349480968
50,0.005,0.95,0.99,2,5,value_iteration,1.363717342261225,58,145000,0.0,,,0.9999999999999991,1.0456856452601593
50,0.005,0.95,0.99,2,5,mega_state_agg,1.4776385719887912,176,138665,0.7115256339504015,193,125,0.9999999999999991,1.0456856452601593
50,0.005,0.98,0.8,2,5,value_iteration,1.1151888081803918,43,107500,0.0,,,0.05000000000000001,2.223141350429118
50,0.005,0.98,0.8,2,5,mega_state_agg,0.45391186978667974,64,48355,0.04947415222573781,33,45,0.05000000000000001,2.223141350429118
50,0.005,0.98,0.8,2,10,value_iteration,1.1119597279466689,43,107500,0.0,,,0.05000000000000001,2.0780978155809007
50,0.005,0.98,0.8,2,10,mega_state_agg,0.5151169002056122,110,51730,0.044761175159200306,33,90,0.05000000000000001,2.0780978155809007
50,0.005,0.95,0.99,2,10,value_iteration,1.4097488559782505,58,145000,0.0,,,0.9999999999999991,0.9701592399304162
50,0.005,0.95,0.99,2,10,mega_state_agg,1.839214213192463,301,149460,0.5130385258528563,193,250,0.9999999999999991,0.9701592399304162
50,0.005,0.95,0.99,5,20,value_iteration,1.4438710981048644,58,145000,0.0,,,0.9999999999999991,0.9885464957731115
50,0.005,0.95,0.99,5,20,mega_state_agg,1.666640522889793,251,146680,0.4791981839964663,196,200,0.9999999999999991,0.9885464957731115
50,0.005,0.98,0.8,5,20,value_iteration,1.0396773931570351,43,107500,0.0,,,0.05000000000000001,2.1020727414939384
50,0.005,0.98,0.8,5,20,mega_state_agg,0.5339719848707318,80,51140,0.04547281119887536,29,60,0.05000000000000001,2.1020727414939384
50,0.005,0.98,0.85,2,5,value_iteration,1.2144370949827135,51,127500,0.0,,,0.06666666666666665,1.9164286787915226
50,0.005,0.98,0.85,2,5,mega_state_agg,0.6682124566286802,86,66530,0.05853680629533464,48,60,0.06666666666666665,1.9164286787915226
50,0.005,0.98,0.85,2,10,value_iteration,1.211415790952742,51,127500,0.0,,,0.06666666666666665,1.7318663406682966
50,0.005,0.98,0.85,2,10,mega_state_agg,0.7716442882083356,158,73620,0.058151951451281825,52,130,0.06666666666666665,1.7318663406682966
50,0.005,0.98,0.85,5,20,value_iteration,1.2311842078343034,51,127500,0.0,,,0.06666666666666665,1.8095373261424923
50,0.005,0.98,0.85,5,20,mega_state_agg,0.7385080312378705,127,70460,0.05850396208566444,50,100,0.06666666666666665,1.8095373261424923
50,0.005,0.98,0.9,2,5,value_iteration,1.3656699559651315,53,132500,0.0,,,0.10000000000000002,1.274589966812563
50,0.005,0.98,0.9,2,5,mega_state_agg,1.0358824878931046,135,103955,0.0949125426688564,78,95,0.10000000000000002,1.274589966812563
50,0.005,0.98,0.9,2,10,value_iteration,1.2692205151543021,53,132500,0.0,,,0.10000000000000002,1.2299266685231598
50,0.005,0.98,0.9,2,10,mega_state_agg,1.2023159838281572,230,107730,0.09153312212139042,78,190,0.10000000000000002,1.2299266685231598
50,0.005,0.98,0.9,5,20,value_iteration,1.325946955010295,53,132500,0.0,,,0.10000000000000002,1.2535477767265846
50,0.005,0.98,0.9,5,20,mega_state_agg,1.0924592330120504,180,105700,0.09385232576444302,73,140,0.10000000000000002,1.2535477767265846
50,0.005,0.98,0.95,2,5,value_iteration,1.3591407928615808,54,135000,0.0,,,0.19999999999999982,1.0208711433756805
50,0.005,0.98,0.95,2,5,mega_state_agg,1.2458312469534576,170,132240,0.06755832965305686,127,120,0.19999999999999982,1.0208711433756805
50,0.005,0.98,0.95,2,10,value_iteration,1.2855374957434833,54,135000,0.0,,,0.19999999999999982,0.9747996245216262
50,0.005,0.98,0.95,2,10,mega_state_agg,1.5069278269074857,290,138490,0.05480904363218286,114,240,0.19999999999999982,0.9747996245216262
50,0.005,0.98,0.95,5,20,value_iteration,1.366368470247835,54,135000,0.0,,,0.19999999999999982,0.9973404255319149
50,0.005,0.98,0.95,5,20,mega_state_agg,1.379788899794221,230,135360,0.06867278941260935,112,180,0.19999999999999982,0.9973404255319149
